clip_id,label,ts_s,flow_magnitude,strip_diff_v1,strip_diff_v3
20260420_202239__d035,real_delivery,9.784859,4.878893,0.061090,3.700059
20260420_202239__d035,real_delivery,9.847582,1.826270,0.031351,2.406225
20260420_202239__d035,real_delivery,9.910305,1.943896,0.034091,2.608156
20260420_202239__d035,real_delivery,9.973029,2.647364,0.064031,3.258570
20260420_202239__d035,real_delivery,10.035752,0.844754,0.029860,1.304817
20260420_202239__d035,real_delivery,10.098476,1.189906,0.021317,1.009752
20260420_202239__d035,real_delivery,10.161199,0.537321,0.018496,1.218775
20260420_202239__d035,real_delivery,10.223923,1.647225,0.034897,2.495814
20260420_202239__d035,real_delivery,10.286646,1.233788,0.025790,2.343824
20260420_202239__d035,real_delivery,10.349370,2.385661,0.032479,2.870124
20260420_202239__d035,real_delivery,10.412093,1.219099,0.022405,2.106432
20260420_202239__d035,real_delivery,10.474817,2.770212,0.026152,2.939716
20260420_202239__d035,real_delivery,10.537540,1.287682,0.032479,2.114312
20260420_202239__d035,real_delivery,10.600263,2.719947,0.041868,2.740150
20260420_202239__d035,real_delivery,10.662987,1.479832,0.022083,1.865150
20260420_202239__d035,real_delivery,10.725710,1.863745,0.038524,2.252019
20260420_202239__d035,real_delivery,10.788434,1.446907,0.051821,2.194740
20260420_202239__d035,real_delivery,10.851157,0.679763,0.020027,1.318213
20260420_202239__d035,real_delivery,10.913881,1.067944,0.018980,1.593134
20260420_202239__d035,real_delivery,10.976604,0.557249,0.018133,0.756846
20260420_202239__d035,real_delivery,11.039328,1.220592,0.028812,1.153763
20260420_202239__d035,real_delivery,11.102051,1.358148,0.027845,1.163564
20260420_202239__d035,real_delivery,11.164775,0.692037,0.016240,0.850177
20260420_202239__d035,real_delivery,11.227498,1.319101,0.013741,1.483008
20260420_202239__d035,real_delivery,11.290221,1.446640,0.019544,1.679718
20260420_202239__d035,real_delivery,11.352945,0.699761,0.017932,0.948779
20260420_202239__d035,real_delivery,11.415668,1.650777,0.048880,1.750739
20260420_202239__d035,real_delivery,11.478392,0.991559,0.022203,1.126084
20260420_202239__d035,real_delivery,11.541115,0.846976,0.034857,1.092740
20260420_202239__d035,real_delivery,11.603839,2.916770,0.040538,2.507585
20260420_202239__d035,real_delivery,11.666562,2.786787,0.023493,2.834220
20260420_202239__d035,real_delivery,11.729286,1.264926,0.018214,1.992021
20260420_202239__d035,real_delivery,11.792009,3.008871,0.045817,3.180359
20260420_202239__d035,real_delivery,11.854732,1.794046,0.030384,2.681738
20260420_202239__d035,real_delivery,11.917456,2.902830,0.044125,3.518371
20260420_202239__d035,real_delivery,11.980179,1.934500,0.035300,2.927502
20260420_202239__d035,real_delivery,12.042903,3.748371,0.079062,4.515514
20260420_202239__d035,real_delivery,12.105626,1.779074,0.046422,3.253349
20260420_202239__d035,real_delivery,12.168350,4.014730,0.082245,4.846139
20260420_202239__d035,real_delivery,12.231073,3.977716,0.098767,5.126281
20260420_202239__d035,real_delivery,12.293797,1.779724,0.073179,3.511525
20260420_202239__d035,real_delivery,12.356520,3.740334,0.109043,5.156767
20260420_202239__d035,real_delivery,12.419244,2.007210,0.076040,3.965426
20260420_202239__d035,real_delivery,12.481967,3.143027,0.101064,4.965869
20260420_202239__d035,real_delivery,12.544690,2.013430,0.082729,4.016056
20260420_202239__d035,real_delivery,12.607414,3.560858,0.110332,5.250887
20260420_202239__d035,real_delivery,12.670137,1.585602,0.078659,3.572547
20260420_202239__d035,real_delivery,12.732861,3.547430,0.113717,5.001330
20260420_202239__d035,real_delivery,12.795584,3.521572,0.114765,4.930359
20260420_202239__d035,real_delivery,12.858308,3.603402,0.115893,4.839785
20260420_202239__d035,real_delivery,12.921031,1.707443,0.086315,3.603576
20260420_202239__d035,real_delivery,12.983755,4.174266,0.106665,5.166273
20260420_202239__d035,real_delivery,13.046478,2.563975,0.103885,4.297872
20260420_202239__d035,real_delivery,13.109202,4.463457,0.112468,5.370961
20260420_202239__d035,real_delivery,13.171925,3.115796,0.091393,4.634358
20260420_202239__d035,real_delivery,13.234648,5.933816,0.125443,6.510983
20260420_202239__d035,real_delivery,13.297372,6.713344,0.201040,6.959466
20260420_202239__d035,real_delivery,13.360095,6.352003,0.197413,6.932723
20260420_202239__d035,real_delivery,13.422819,4.223110,0.153248,5.568016
20260420_202239__d035,real_delivery,13.485542,7.892317,0.228844,7.519454
20260420_202239__d035,real_delivery,13.548266,3.656059,0.150508,5.335057
20260420_202239__d035,real_delivery,13.610989,8.369557,0.246051,8.002069
20260420_202239__d035,real_delivery,13.673713,8.437902,0.219415,8.010540
20260420_202239__d035,real_delivery,13.736436,3.729287,0.151596,5.533639
20260420_202239__d035,real_delivery,13.799160,8.523313,0.230819,8.042208
20260420_202239__d035,real_delivery,13.861883,4.531889,0.166062,6.210747
20260420_202239__d035,real_delivery,13.924606,8.049624,0.235534,8.196710
20260420_202239__d035,real_delivery,13.987330,6.997190,0.227394,7.777630
20260420_202239__d035,real_delivery,14.050053,4.366258,0.158446,6.096877
20260420_202239__d035,real_delivery,14.112777,7.462197,0.232552,7.997291
20260420_202239__d035,real_delivery,14.175500,7.917709,0.242948,8.150660
20260420_202239__d035,real_delivery,14.238224,6.335436,0.207527,7.407949
20260420_202239__d035,real_delivery,14.300947,6.946489,0.211638,7.698680
20260420_202239__d035,real_delivery,14.363671,15.382318,0.348283,10.624015
20260420_202239__d035,real_delivery,14.426394,8.094059,0.240168,8.208678
20260420_202239__d035,real_delivery,14.489117,17.848255,0.376330,11.367760
20260420_202239__d035,real_delivery,14.551841,8.649202,0.253788,8.357072
20260420_202239__d035,real_delivery,14.614564,18.548908,0.396518,11.506698
20260420_202239__d035,real_delivery,14.677288,14.450664,0.408728,11.925630
20260420_202239__d035,real_delivery,14.740011,16.621944,0.444230,12.804718
20260420_202239__d035,real_delivery,14.802735,9.982208,0.293077,9.055999
20260420_202239__d035,real_delivery,14.865458,10.321362,0.315039,9.589835
20260420_202239__d035,real_delivery,14.928182,16.927000,0.423154,12.742268
20260420_202239__d035,real_delivery,14.990905,16.193571,0.419084,11.780930
20260420_202239__d035,real_delivery,15.053629,7.856838,0.250766,8.094563
20260420_202239__d035,real_delivery,15.116352,12.764216,0.680730,19.729462
20260420_202239__d035,real_delivery,15.179075,8.345434,0.553877,20.831757
20260420_202239__d035,real_delivery,15.241799,7.559097,0.460429,21.410461
20260420_202239__d035,real_delivery,15.304522,3.532313,0.162194,7.746897
20260420_202239__d035,real_delivery,15.367246,3.346079,0.273291,13.690012
20260420_202239__d035,real_delivery,15.429969,6.167026,0.774823,24.551468
20260420_202239__d035,real_delivery,15.492693,6.754869,0.865127,27.836141
20260420_202239__d035,real_delivery,15.555416,5.277227,0.324871,19.264628
20260420_202239__d035,real_delivery,15.618140,15.244729,0.883825,25.432772
20260420_202239__d035,real_delivery,15.680863,16.152870,0.576926,39.424941
20260420_202239__d035,real_delivery,15.743587,13.715566,2.304239,66.481334
20260420_202239__d035,real_delivery,15.806310,7.421525,2.965788,65.673266
20260420_202239__d035,real_delivery,15.869033,0.684357,1.344697,24.903320
20260420_202239__d035,real_delivery,15.931757,0.440770,0.000000,0.110175
20260420_202239__d035,real_delivery,15.994480,0.920798,0.003667,0.164549
20260420_202239__d035,real_delivery,16.057204,0.791996,0.003385,0.141056
20260420_202239__d035,real_delivery,16.119927,1.502087,0.018335,0.424842
20260420_202239__d035,real_delivery,16.182651,1.126405,0.081238,1.274182
20260420_202239__d035,real_delivery,16.245374,1.766767,0.049605,1.348700
20260420_202239__d035,real_delivery,16.308098,1.035643,0.009429,0.249360
20260420_202239__d035,real_delivery,16.370821,1.720131,0.026757,0.431393
20260420_202239__d035,real_delivery,16.433545,1.078694,0.041788,0.736259
20260420_202239__d035,real_delivery,16.496268,1.764839,0.079304,1.000000
20260420_202239__d035,real_delivery,16.558991,1.138598,0.057382,0.558609
20260420_202239__d035,real_delivery,16.621715,1.885109,0.086154,1.058018
20260420_202239__d035,real_delivery,16.684438,1.044700,0.058914,0.741923
20260420_202239__d035,real_delivery,16.747162,1.705087,0.068504,0.826241
20260420_202239__d035,real_delivery,16.809885,1.432359,0.056012,0.680408
20260420_202239__d035,real_delivery,16.872609,1.982927,0.069753,0.800630
20260420_202239__d035,real_delivery,16.935332,2.103387,0.070237,0.981531
20260420_202239__d035,real_delivery,16.998056,1.237087,0.043198,0.684348
20260420_202239__d035,real_delivery,17.060779,1.693582,0.066167,0.794523
20260420_202239__d035,real_delivery,17.123502,0.882815,0.045455,0.576044
20260420_202239__d035,real_delivery,17.186226,4.046763,0.227474,3.395390
20260420_202239__d035,real_delivery,17.248949,2.377520,0.004956,0.238623
20260420_202239__d035,real_delivery,17.311673,3.446201,0.003143,0.144257
20260420_202239__d035,real_delivery,17.374396,3.576413,0.002095,0.181196
20260420_202239__d035,real_delivery,17.437120,4.371628,0.003627,0.211732
20260420_202239__d035,real_delivery,17.499843,3.334593,0.013419,0.264677
20260420_202239__d035,real_delivery,17.562567,3.950218,0.012331,0.385491
20260420_202239__d035,real_delivery,17.625290,5.490464,0.008503,0.261623
20260420_202239__d035,real_delivery,17.688014,5.740935,0.009147,0.348158
20260420_202239__d035,real_delivery,17.750737,6.369755,0.006367,0.388199
20260420_202239__d035,real_delivery,17.813460,5.630112,0.011041,0.550532
20260420_202239__d035,real_delivery,17.876184,6.254991,0.008785,0.636574
20260420_202239__d035,real_delivery,17.938907,9.284434,0.010558,0.361554
20260420_202239__d035,real_delivery,18.001631,7.231946,0.005601,0.466755
20260420_202239__d035,real_delivery,18.064354,8.149081,0.008825,0.373375
20260420_202239__d035,real_delivery,18.127078,8.380433,0.006165,0.476606
20260420_202239__d035,real_delivery,18.189801,8.699214,0.035582,0.896030
20260420_202239__d035,real_delivery,18.252525,8.294538,0.009711,0.227541
20260420_202239__d035,real_delivery,18.315248,6.951384,0.030102,1.344612
20260420_202239__d035,real_delivery,18.377972,8.326261,0.001048,0.175039
20260420_202239__d035,real_delivery,18.440695,6.782047,0.017086,0.686515
20260420_202239__d035,real_delivery,18.503418,6.826585,0.008140,0.227197
20260420_202239__d035,real_delivery,18.566142,4.026772,0.010034,0.412677
20260420_202239__d035,real_delivery,18.628865,4.746611,0.005440,0.218725
20260420_202239__d035,real_delivery,18.691589,2.943693,0.001854,0.426320
20260420_202239__d035,real_delivery,18.754312,2.636224,0.000443,0.318509
20260420_202239__d035,real_delivery,18.817036,3.340968,0.000201,0.205871
20260420_202239__d035,real_delivery,18.879759,2.163309,0.008865,0.486998
20260420_202239__d035,real_delivery,18.942483,3.379723,0.027885,0.546493
20260420_202239__d035,real_delivery,19.005206,3.364706,0.033486,0.560382
20260420_202239__d035,real_delivery,19.067929,6.740160,0.037395,0.606580
20260420_202239__d035,real_delivery,19.130653,8.200856,0.028167,0.862884
20260420_202239__d035,real_delivery,19.193376,4.888782,0.008180,0.331610
20260420_202239__d035,real_delivery,19.256100,7.569559,0.018657,0.703851
20260420_202239__d035,real_delivery,19.318823,3.337292,0.009389,0.291076
20260420_202239__d035,real_delivery,19.381547,5.733080,0.031109,0.731875
20260420_202239__d035,real_delivery,19.444270,3.337687,0.019826,0.578654
20260420_202239__d035,real_delivery,19.506994,5.647072,0.018698,0.639184
20260420_202239__d035,real_delivery,19.569717,2.293216,0.018416,0.423611
20260420_202239__d035,real_delivery,19.632441,3.761606,0.016884,0.471877
20260420_202239__d035,real_delivery,19.695164,1.585230,0.007656,0.307082
20260420_202239__d035,real_delivery,19.757887,2.778845,0.008100,0.498916
20260420_202239__d035,real_delivery,19.820611,2.246063,0.005843,0.570774
20260420_202239__d035,real_delivery,19.883334,1.089346,0.001813,0.317770
20260420_202239__d035,real_delivery,19.946058,2.575718,0.001773,0.509604
20260420_202239__d035,real_delivery,20.008781,1.676553,0.000967,0.313731
20260420_202239__d035,real_delivery,20.071505,3.509134,0.001652,0.489312
20260420_202239__d035,real_delivery,20.134228,2.098014,0.001209,0.250591
20260420_202239__d035,real_delivery,20.196952,4.081192,0.011807,0.815258
20260420_202239__d035,real_delivery,20.259675,4.278264,0.012371,1.407309
20260420_202239__d035,real_delivery,20.322399,2.081393,0.001531,0.262608
20260420_202239__d035,real_delivery,20.385122,3.374668,0.002660,0.346434
20260420_202239__d035,real_delivery,20.447845,1.682521,0.003546,0.379334
20260420_202239__d035,real_delivery,20.510569,2.250322,0.003304,0.520390
20260420_202239__d035,real_delivery,20.573292,1.228090,0.002498,0.297922
20260420_202239__d035,real_delivery,20.636016,1.720537,0.003748,0.381846
20260420_202239__d035,real_delivery,20.698739,1.033515,0.003425,0.428635
20260420_202239__d035,real_delivery,20.761463,1.557010,0.001249,0.375099
20260420_202239__d035,real_delivery,20.824186,1.148954,0.003143,0.167061
20260420_202239__d035,real_delivery,20.886910,1.529374,0.003022,0.226704
20260420_202239__d035,real_delivery,20.949633,1.712749,0.001692,0.189224
20260420_202239__d035,real_delivery,21.012357,1.544745,0.001733,0.326832
20260420_202239__d035,real_delivery,21.075080,0.968725,0.001652,0.307033
20260420_202239__d035,real_delivery,21.137803,1.331638,0.001007,0.647803
20260420_202239__d035,real_delivery,21.200527,0.938236,0.000806,0.304866
20260420_202239__d035,real_delivery,21.263250,1.672467,0.000887,0.408048
20260420_202239__d035,real_delivery,21.325974,0.810114,0.000725,0.322941
20260420_202239__d035,real_delivery,21.388697,0.699602,0.000443,0.278418
20260420_202239__d035,real_delivery,21.451421,1.105217,0.674202,19.745321
20260420_202239__d035,real_delivery,21.514144,1.050951,0.084905,29.791667
20260420_202239__d035,real_delivery,21.576868,1.049178,0.035985,26.195577
20260420_202239__d035,real_delivery,21.639591,1.694502,0.002700,29.810136
20260420_202239__d035,real_delivery,21.702314,2.231310,0.000000,33.916962
20260420_202239__d035,real_delivery,21.765038,0.795299,0.000564,8.896227
20260420_202239__d035,real_delivery,21.827761,1.429285,0.000000,6.711288
20260420_202239__d035,real_delivery,21.890485,1.287208,0.001289,0.221976
20260420_202239__d035,real_delivery,21.953208,0.596986,0.000000,0.008619
20260420_202239__d035,real_delivery,22.015932,0.477489,0.000040,0.020636
20260420_202239__d035,real_delivery,22.078655,0.505326,0.000242,0.062549
20260420_202239__d035,real_delivery,22.141379,0.307463,0.016763,0.351458
20260420_202239__d035,real_delivery,22.204102,0.336140,0.001975,0.078704
20260420_202239__d035,real_delivery,22.266826,0.390285,0.017408,0.569494
20260420_202239__d035,real_delivery,22.329549,0.381094,0.002740,0.028615
20260420_202239__d035,real_delivery,22.392272,0.366437,0.000322,0.058954
20260420_202239__d035,real_delivery,22.454996,0.324194,0.000000,0.020587
20260420_202239__d035,real_delivery,22.517719,0.265822,0.000000,0.006304
20260420_202239__d035,real_delivery,22.580443,0.267711,0.000000,0.011574
20260420_202239__d035,real_delivery,22.643166,0.308970,0.002055,0.026202
20260420_202239__d035,real_delivery,22.705890,0.543310,0.000040,0.024330
20260420_202239__d035,real_delivery,22.768613,0.461436,0.000000,0.023000
20260420_202239__d035,real_delivery,22.831337,0.467077,0.001451,0.022557
20260420_202239__d035,real_delivery,22.894060,0.436383,0.000000,0.005565
20260420_202239__d035,real_delivery,22.956784,0.394992,0.000000,0.004285
20260420_202239__d035,real_delivery,23.019507,0.363179,0.000000,0.004876
20260420_202239__d035,real_delivery,23.082230,0.348789,0.000000,0.005910
20260420_202239__d035,real_delivery,23.144954,1.343187,0.011323,0.308855
20260420_202239__d035,real_delivery,23.207677,1.880582,0.002055,0.039894
20260420_202239__d035,real_delivery,23.270401,1.993035,0.000000,0.036052
20260420_202239__d035,real_delivery,23.333124,1.394863,0.000000,0.007486
20260420_202239__d035,real_delivery,23.395848,2.423242,0.000000,0.004285
20260420_202239__d035,real_delivery,23.458571,2.203785,0.000000,0.005221
20260420_202239__d035,real_delivery,23.521295,1.563785,0.000000,0.003103
20260420_202239__d035,real_delivery,23.584018,3.065469,0.000000,0.003546
20260420_202239__d035,real_delivery,23.646742,1.860123,0.000000,0.000000
20260420_202239__d035,real_delivery,23.709465,3.541900,0.000000,0.000000
